"seq ID","A1","R1","R2","R3","R4","R5","N1","N2","N3","N4","N5","N6","N7","N8","N9","N10","N11","N12","N13","N14","N15","N16","N17"
"28","2","2","2","1","1","1","2","2","1","1","1","1","1","1","1","1","1","1","1","2","2","1","1"
"28","2","2","2","1","1","1","1","2","1","2","1","2","2","1","2","2","1","1","1","2","1","1","1"
"28","2","2","2","1","1","1","2","2","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1"
"28","2","2","2","1","1","1","1","2","1","1","1","2","2","1","1","2","2","1","1","1","1","1","1"
"29","2","1","1","1","2","2","1","1","1","1","1","1","1","1","1","1","2","1","2","1","1","1","1"
"29","2","1","1","1","2","2","2","1","1","1","1","1","1","1","1","2","1","1","1","2","1","1","2"
"29","2","1","1","1","2","2","2","2","1","1","1","1","1","1","1","1","1","2","1","2","1","1","1"
"29","2","1","1","1","2","2","1","2","1","2","1","1","2","1","2","1","1","2","2","1","1","1","1"
"29","2","1","1","1","2","2","1","1","2","2","1","2","1","1","2","1","2","1","1","1","1","1","1"
"29","2","1","1","1","2","2","1","1","1","2","1","1","2","2","1","2","1","1","1","1","1","2","1"
"29","2","1","1","1","2","2","1","1","1","1","1","1","1","1","1","1","1","2","1","1","1","2","1"
"29","2","1","1","1","2","2","1","1","1","1","2","1","1","1","1","1","1","1","2","1","1","2","1"
"29","2","1","1","1","2","2","1","1","1","1","1","2","1","1","1","1","1","2","2","1","1","2","2"
"29","2","1","1","1","2","2","2","1","1","1","2","2","1","2","1","1","1","2","1","1","1","1","2"
"30","2","1","1","1","2","2","1","1","1","1","1","1","1","2","1","1","2","1","2","1","1","1","1"
"30","2","1","1","1","2","2","1","1","1","1","1","1","2","2","1","2","2","1","1","1","1","2","2"
"30","2","1","1","1","2","2","1","2","1","2","1","2","1","1","1","1","2","2","2","2","1","2","1"
"30","2","1","1","1","2","2","1","2","1","1","1","1","2","1","1","2","1","1","2","1","1","1","1"
"30","2","1","1","1","2","2","2","1","1","2","2","1","1","2","2","1","1","1","1","2","1","1","1"
"30","2","1","1","1","2","2","1","1","1","1","1","2","1","2","1","2","2","2","2","1","2","2","1"
"30","2","1","1","1","2","2","2","2","1","2","2","1","1","2","2","2","1","1","1","2","1","1","2"
"30","2","1","1","1","2","2","1","2","2","1","2","2","1","2","1","1","1","1","1","1","1","2","1"
"30","2","1","1","1","2","2","1","1","1","1","1","2","1","2","1","1","2","2","1","2","2","2","1"
"30","2","1","1","1","2","2","1","1","1","1","1","1","2","2","1","1","2","2","1","2","2","1","1"
"31","2","1","2","2","1","1","1","1","1","1","1","1","1","1","2","1","2","1","1","1","1","1","1"
"31","2","1","2","2","1","1","2","2","1","2","2","1","1","1","1","2","1","1","1","2","1","2","2"
"31","2","1","2","2","1","1","1","2","2","1","2","2","2","1","1","1","2","1","1","2","1","2","1"
"31","2","1","2","2","1","1","2","2","1","1","2","1","1","1","1","2","2","1","1","1","1","2","1"
"31","2","1","2","2","1","1","2","1","1","2","1","1","2","1","1","1","2","1","1","1","1","2","1"
"31","2","1","2","2","1","1","1","1","1","2","2","2","2","2","2","2","2","1","1","2","1","2","2"
"31","2","1","2","2","1","1","1","2","1","1","1","1","1","2","1","1","1","1","1","2","2","1","1"
"31","2","1","2","2","1","1","2","2","1","1","1","1","2","1","1","2","1","1","2","1","1","2","1"
"31","2","1","2","2","1","1","1","1","1","1","2","2","1","1","1","1","1","2","2","1","1","2","1"
"31","2","1","2","2","1","1","1","1","1","1","2","2","1","1","1","2","2","1","1","2","1","2","1"
"32","2","2","2","2","1","2","1","1","1","1","2","1","2","1","1","1","2","1","1","2","2","1","1"
"32","2","2","2","2","1","2","2","1","1","1","1","1","1","2","1","2","2","1","1","1","1","2","2"
"32","2","2","2","2","1","2","1","2","2","2","1","1","2","1","2","1","1","1","2","1","2","1","2"
"32","2","2","2","2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","2","1","1","1"
"32","2","2","2","2","1","2","2","1","1","2","1","1","1","2","1","1","2","2","1","1","1","1","1"
"32","2","2","2","2","1","2","1","1","1","2","1","1","2","2","2","2","1","1","1","1","2","2","2"
"32","2","2","2","2","1","2","1","1","1","1","2","1","2","2","1","1","1","1","1","1","1","2","1"
"32","2","2","2","2","1","2","1","1","1","1","1","2","1","1","1","1","2","1","1","2","1","1","1"
"32","2","2","2","2","1","2","1","1","1","1","1","2","1","1","1","2","1","2","1","1","1","2","2"
"32","2","2","2","2","1","2","1","2","2","1","2","1","1","2","1","1","1","1","1","1","1","2","1"
"33","2","2","1","2","1","1","1","2","1","1","1","1","1","1","2","1","1","2","1","1","1","1","1"
"33","2","2","1","2","1","1","2","1","1","1","2","1","1","1","1","2","2","1","1","1","1","2","1"
"33","2","2","1","2","1","1","1","2","1","1","1","2","2","1","1","1","1","1","1","1","1","1","1"
"33","2","2","1","2","1","1","1","2","1","1","1","1","1","1","1","2","1","2","1","2","1","1","1"
"33","2","2","1","2","1","1","2","1","1","2","1","1","2","1","2","1","1","1","2","1","1","1","1"
"33","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","1","1","1","1","1","2","1"
"33","2","2","1","2","1","1","1","2","1","1","1","1","1","1","1","1","2","2","1","2","1","2","1"
"33","2","2","1","2","1","1","1","2","1","1","1","1","2","1","1","2","1","2","1","2","1","2","1"
"33","2","2","1","2","1","1","2","1","1","2","1","1","2","1","1","1","1","1","1","1","1","1","1"
"33","2","2","1","2","1","1","2","1","1","1","2","1","2","1","1","2","2","1","1","1","1","1","2"
"34","2","1","2","2","1","2","1","1","1","1","1","2","2","1","1","2","2","2","2","2","2","2","1"
"34","2","1","2","2","1","2","1","1","1","2","2","1","1","1","1","1","2","1","1","1","1","2","1"
"34","2","1","2","2","1","2","1","1","2","1","1","1","2","2","1","1","1","2","1","1","1","1","1"
"34","2","1","2","2","1","2","1","1","1","2","2","1","2","2","1","1","2","1","1","1","1","2","1"
"34","2","1","2","2","1","2","1","1","1","2","1","1","2","2","2","1","1","1","2","1","2","2","1"
"34","2","1","2","2","1","2","1","1","1","1","2","2","1","1","1","2","1","1","1","1","1","2","1"
"34","2","1","2","2","1","2","1","2","1","1","1","2","1","1","1","2","1","2","1","1","1","1","1"
"34","2","1","2","2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","1"
"34","2","1","2","2","1","2","2","1","2","1","1","1","1","2","1","2","1","2","1","2","1","1","1"
"34","2","1","2","2","1","2","1","1","1","1","1","1","1","2","1","1","1","1","2","2","1","2","1"
"35","2","2","1","2","2","1","1","1","1","1","1","1","1","1","2","1","2","2","2","1","1","1","2"
"35","2","2","1","2","2","1","1","1","1","1","1","2","1","1","1","1","2","1","1","1","1","2","1"
"35","2","2","1","2","2","1","1","1","1","1","1","1","2","1","1","1","1","1","2","1","1","2","1"
"35","2","2","1","2","2","1","1","1","1","1","1","1","2","1","1","2","1","1","1","1","1","2","1"
"35","2","2","1","2","2","1","2","1","1","2","1","1","1","1","2","1","2","2","1","1","1","2","1"
"35","2","2","1","2","2","1","1","1","1","2","2","2","2","2","1","2","2","1","1","2","1","2","1"
"35","2","2","1","2","2","1","1","2","1","2","1","1","1","2","1","1","2","2","1","1","1","1","1"
"35","2","2","1","2","2","1","2","1","1","1","1","1","2","2","1","1","2","1","1","1","2","2","1"
"35","2","2","1","2","2","1","1","1","1","2","1","1","2","1","2","2","2","1","1","1","2","1","2"
"35","2","2","1","2","2","1","1","1","2","2","2","2","1","1","1","2","1","1","1","2","1","2","1"
"36","2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","2","1","2","1","1","1","2"
"36","2","1","2","1","1","1","1","1","1","1","1","1","2","1","1","2","1","1","2","1","1","2","1"
"36","2","1","2","1","1","1","1","2","2","1","1","2","1","1","1","1","1","1","1","1","1","1","1"
"36","2","1","2","1","1","1","2","2","1","1","1","1","1","1","1","2","2","2","1","1","1","2","1"
"36","2","1","2","1","1","1","2","1","1","2","1","1","2","2","2","1","2","1","2","1","1","1","1"
"36","2","1","2","1","1","1","1","1","1","2","2","2","2","1","1","1","1","1","2","1","2","2","1"
"36","2","1","2","1","1","1","2","1","1","1","1","1","1","1","1","2","1","2","1","2","1","2","1"
"36","2","1","2","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","2","1","1","1","1"
"36","2","1","2","1","1","1","2","2","1","1","1","1","1","1","1","2","1","1","1","2","1","2","1"
"36","2","1","2","1","1","1","2","2","1","2","1","1","2","1","1","1","2","1","1","1","1","1","1"
"37","2","2","2","1","2","1","1","1","1","1","1","1","1","1","1","1","2","1","2","1","1","1","1"
"37","2","2","2","1","2","1","1","1","1","1","1","1","2","1","1","2","1","1","1","1","1","2","2"
"37","2","2","2","1","2","1","1","1","2","2","2","2","1","1","1","1","1","1","1","2","1","1","1"
"37","2","2","2","1","2","1","1","2","1","1","2","1","1","1","1","1","1","2","1","1","1","1","2"
"37","2","2","2","1","2","1","1","1","1","2","1","2","1","1","2","2","2","2","2","2","1","1","1"
"37","2","2","2","1","2","1","1","1","1","1","2","1","1","2","1","1","2","1","2","1","1","2","1"
"37","2","2","2","1","2","1","2","1","1","1","1","1","2","2","1","2","1","1","1","1","1","2","1"
"37","2","2","2","1","2","1","1","1","1","1","1","2","1","2","1","1","2","2","1","2","1","2","1"
"37","2","2","2","1","2","1","1","1","1","1","2","1","2","2","1","2","1","2","1","2","1","1","1"
"37","2","2","2","1","2","1","1","2","1","2","1","2","1","2","1","1","1","1","1","2","2","1","2"
"38","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","2","2","1","1","1","1","1","1"
"38","2","2","2","2","2","1","2","2","1","2","1","1","2","1","2","1","2","2","2","1","2","1","1"
"38","2","2","2","2","2","1","1","1","1","1","1","1","2","1","1","2","1","2","1","1","1","2","1"
"38","2","2","2","2","2","1","1","2","1","2","2","2","1","1","2","1","2","2","1","2","1","1","1"
"38","2","2","2","2","2","1","2","2","1","1","1","1","1","1","1","1","1","1","2","2","1","2","1"
"38","2","2","2","2","2","1","2","1","1","1","1","1","1","1","1","2","2","2","1","1","1","2","1"
"38","2","2","2","2","2","1","2","1","1","2","1","1","2","2","1","1","1","2","2","1","1","2","1"
"38","2","2","2","2","2","1","1","1","1","1","1","2","1","1","1","2","1","1","1","2","2","1","1"
"38","2","2","2","2","2","1","2","2","1","2","1","1","2","1","1","1","1","1","2","1","1","1","1"
"38","2","2","2","2","2","1","2","2","1","1","1","1","2","1","1","2","2","1","1","1","1","1","1"
"39","2","2","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","1","1","1","1","1"
"39","2","2","1","1","1","1","1","1","1","2","2","2","1","1","1","1","2","1","1","2","1","2","1"
"39","2","2","1","1","1","1","1","1","1","1","2","1","1","1","1","2","1","2","2","1","1","2","2"
"39","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2"
"39","2","2","1","1","1","1","2","1","2","1","1","1","2","1","1","1","2","1","2","1","1","1","2"
"39","2","2","1","1","1","1","1","1","2","1","1","1","2","1","1","2","1","1","2","1","1","1","1"
"39","2","2","1","1","1","1","1","1","1","1","2","1","1","1","1","1","1","2","1","2","1","1","2"
"39","2","2","1","1","1","1","1","1","2","1","1","2","1","1","1","1","1","1","1","1","1","1","1"
"39","2","2","1","1","1","1","1","1","2","1","1","1","1","2","1","2","1","2","1","1","1","1","1"
"39","2","2","1","1","1","1","1","2","1","2","2","2","1","2","2","1","2","1","1","2","1","1","1"
"40","2","1","2","2","2","1","1","1","1","1","1","1","1","1","2","1","2","1","2","1","1","1","1"
"40","2","1","2","2","2","1","2","1","1","1","1","1","2","1","2","1","2","1","1","1","1","1","1"
"40","2","1","2","2","2","1","1","1","1","1","1","1","2","1","2","2","1","1","2","1","2","1","2"
"40","2","1","2","2","2","1","1","1","2","1","1","2","1","2","1","1","2","2","1","1","1","2","1"
"40","2","1","2","2","2","1","1","1","1","1","2","2","2","2","1","2","1","2","1","1","2","2","1"
"40","2","1","2","2","2","1","1","2","1","1","1","1","1","2","1","1","2","1","1","1","1","2","1"
"40","2","1","2","2","2","1","1","1","1","2","1","1","2","2","2","2","1","1","1","1","2","1","1"
"40","2","1","2","2","2","1","1","1","1","1","2","2","1","2","1","1","1","1","2","2","2","2","1"
"40","2","1","2","2","2","1","2","1","1","1","2","1","2","1","1","1","1","1","1","1","1","2","1"
"40","2","1","2","2","2","1","1","1","1","1","2","2","2","1","1","2","2","1","1","1","1","2","1"
