"seq ID","A1","R1","R2","R3","R4","R5","N1","N2","N3","N4","N5","N6","N7","N8","N9","N10","N11","N12","N13","N14","N15","N16","N17"
"28","1","1","2","2","2","2","2","1","2","2","2","2","1","2","2","2","2","2","2","2","1","1","2"
"28","1","1","2","2","2","2","2","2","1","1","2","1","1","1","2","2","2","2","2","2","1","1","2"
"28","1","1","2","2","2","2","2","2","2","2","2","2","2","2","1","2","1","1","2","2","1","2","1"
"28","1","1","2","2","2","2","1","1","2","2","1","1","1","2","1","2","1","2","2","1","2","2","2"
"29","1","1","1","2","2","2","2","1","1","1","2","1","1","1","2","2","2","1","1","1","2","1","1"
"29","1","1","1","2","2","2","1","2","2","2","2","2","2","2","1","2","2","1","2","2","1","1","1"
"29","1","1","1","2","2","2","1","2","1","1","2","2","2","1","1","1","1","1","2","1","2","2","2"
"29","1","1","1","2","2","2","2","2","1","2","1","1","1","1","1","1","2","2","1","1","1","2","1"
"29","1","1","1","2","2","2","2","2","2","1","1","2","2","1","2","1","1","2","1","1","2","1","2"
"29","1","1","1","2","2","2","1","1","1","1","1","2","1","2","2","2","2","2","1","2","1","1","2"
"29","1","1","1","2","2","2","1","1","2","2","1","1","2","2","2","1","2","1","1","1","2","2","2"
"29","1","1","1","2","2","2","1","2","1","2","1","2","2","2","2","1","2","2","2","2","1","1","1"
"29","1","1","1","2","2","2","1","2","2","1","2","1","1","2","1","1","1","1","1","2","2","1","1"
"29","1","1","1","2","2","2","2","1","1","2","2","2","2","2","1","1","1","2","2","2","2","2","2"
"30","1","1","1","1","1","1","2","2","1","1","2","1","2","2","2","1","2","2","1","2","2","1","2"
"30","1","1","1","1","1","1","1","2","1","1","2","2","1","2","1","1","2","1","1","2","2","1","1"
"30","1","1","1","1","1","1","2","1","1","1","2","2","1","2","2","1","2","2","2","2","1","1","2"
"30","1","1","1","1","1","1","1","2","1","2","2","1","1","2","1","1","1","1","2","2","1","2","1"
"30","1","1","1","1","1","1","1","1","1","2","2","1","2","1","2","2","2","2","1","2","2","2","2"
"30","1","1","1","1","1","1","2","2","1","2","2","2","2","2","1","2","1","1","2","1","2","1","1"
"30","1","1","1","1","1","1","1","1","2","2","1","1","1","2","1","1","1","1","1","2","1","1","2"
"30","1","1","1","1","1","1","2","2","2","1","1","2","2","2","1","1","2","2","2","2","1","2","2"
"30","1","1","1","1","1","1","1","1","1","2","1","1","1","1","1","2","2","2","1","1","1","1","1"
"30","1","1","1","1","1","1","2","2","2","1","1","1","1","2","2","1","2","1","2","1","2","1","1"
"31","1","1","2","1","1","2","1","2","1","1","1","2","2","1","2","2","2","2","1","2","2","1","2"
"31","1","1","2","1","1","2","2","1","1","2","1","1","1","1","1","1","2","2","1","1","2","2","1"
"31","1","1","2","1","1","2","1","2","2","1","2","1","2","2","1","2","2","2","1","2","2","2","2"
"31","1","1","2","1","1","2","2","1","1","2","2","2","2","1","1","1","1","1","2","2","1","1","1"
"31","1","1","2","1","1","2","2","2","2","1","2","2","2","2","1","1","2","2","2","2","1","2","2"
"31","1","1","2","1","1","2","1","1","1","2","2","2","1","1","1","1","1","1","1","1","1","2","2"
"31","1","1","2","1","1","2","1","2","2","1","2","1","2","2","1","2","1","2","1","2","1","1","1"
"31","1","1","2","1","1","2","2","1","1","2","2","1","2","1","1","1","2","2","2","1","2","1","2"
"31","1","1","2","1","1","2","1","2","1","1","2","1","2","2","2","1","1","2","1","2","1","2","1"
"31","1","1","2","1","1","2","2","2","1","2","2","1","2","2","1","1","1","2","2","2","2","2","1"
"32","1","1","2","2","1","1","2","2","1","1","1","1","2","2","1","1","1","1","2","1","2","1","1"
"32","1","1","2","2","1","1","2","2","1","2","1","2","1","1","2","1","1","2","2","2","1","1","2"
"32","1","1","2","2","1","1","1","1","2","2","2","1","1","2","1","1","1","1","2","2","2","2","1"
"32","1","1","2","2","1","1","2","2","2","2","1","2","2","1","1","2","1","2","1","1","2","1","2"
"32","1","1","2","2","1","1","2","2","1","2","2","1","2","2","1","1","1","2","1","2","1","2","2"
"32","1","1","2","2","1","1","1","2","2","1","2","2","2","1","2","1","1","2","1","2","1","2","1"
"32","1","1","2","2","1","1","2","2","2","1","2","2","2","1","2","1","1","1","2","1","1","1","2"
"32","1","1","2","2","1","1","1","2","1","2","2","2","2","2","2","1","1","2","1","2","1","2","1"
"32","1","1","2","2","1","1","2","1","1","1","2","1","2","2","1","1","1","1","2","1","2","1","1"
"32","1","1","2","2","1","1","1","2","1","2","2","1","2","2","2","1","1","2","2","2","1","2","1"
"33","1","1","1","2","2","1","2","2","1","1","2","1","2","1","2","2","2","2","1","2","2","1","2"
"33","1","1","1","2","2","1","1","2","2","2","2","2","2","2","1","1","2","1","2","2","2","1","2"
"33","1","1","1","2","2","1","1","1","1","2","1","2","2","2","1","1","2","2","2","2","1","1","1"
"33","1","1","1","2","2","1","2","2","2","1","1","2","2","2","1","2","2","2","1","2","1","1","2"
"33","1","1","1","2","2","1","1","2","1","2","1","2","1","2","1","1","2","1","2","2","1","2","1"
"33","1","1","1","2","2","1","1","2","2","2","2","2","1","2","1","2","2","1","2","2","2","2","1"
"33","1","1","1","2","2","1","2","2","1","2","2","1","2","2","1","2","1","2","1","2","2","2","2"
"33","1","1","1","2","2","1","1","2","1","2","1","2","2","1","2","2","1","2","1","2","2","2","2"
"33","1","1","1","2","2","1","2","1","1","2","1","1","2","2","1","1","1","1","2","2","2","1","2"
"33","1","1","1","2","2","1","1","2","1","2","2","2","1","2","2","1","1","2","2","1","1","1","2"
"34","1","1","1","2","2","1","2","1","1","2","1","1","1","2","1","2","1","2","1","2","2","1","1"
"34","1","1","1","2","2","1","2","2","1","2","1","2","1","2","1","2","2","1","2","2","2","2","2"
"34","1","1","1","2","2","1","2","1","2","2","1","1","2","1","2","2","2","2","2","2","1","1","1"
"34","1","1","1","2","2","1","2","2","1","2","2","2","1","2","2","2","2","1","1","1","2","1","1"
"34","1","1","1","2","2","1","1","1","2","1","2","2","2","2","1","1","1","2","2","2","1","1","2"
"34","1","1","1","2","2","1","2","1","1","2","1","1","2","2","1","2","1","1","2","2","1","2","2"
"34","1","1","1","2","2","1","1","2","2","2","2","2","1","2","2","1","2","2","1","2","1","1","1"
"34","1","1","1","2","2","1","2","2","2","1","2","1","1","2","2","1","1","1","1","2","1","2","1"
"34","1","1","1","2","2","1","2","1","1","2","1","2","2","1","2","1","1","1","2","2","1","1","1"
"34","1","1","1","2","2","1","2","2","1","2","2","1","2","2","1","1","1","1","1","1","2","1","2"
"35","1","2","2","1","1","2","2","2","2","1","1","1","2","1","2","2","1","1","1","2","2","1","1"
"35","1","2","2","1","1","2","1","2","1","2","2","2","2","1","2","1","1","2","1","2","2","2","1"
"35","1","2","2","1","1","2","2","1","1","2","2","2","2","2","2","1","2","1","2","1","2","1","1"
"35","1","2","2","1","1","2","1","2","1","2","1","1","1","1","2","2","2","2","2","1","2","1","1"
"35","1","2","2","1","1","2","2","2","1","1","2","2","2","2","1","1","1","1","2","2","2","1","1"
"35","1","2","2","1","1","2","1","2","2","2","2","2","2","1","1","1","1","2","1","2","2","1","2"
"35","1","2","2","1","1","2","1","2","2","2","2","2","2","2","1","2","2","2","2","2","1","2","1"
"35","1","2","2","1","1","2","2","1","2","1","1","1","1","2","1","2","1","2","1","2","2","2","1"
"35","1","2","2","1","1","2","1","2","2","2","2","2","2","2","1","2","2","1","1","1","2","1","2"
"35","1","2","2","1","1","2","2","1","1","1","2","2","2","1","1","1","1","2","1","2","1","1","1"
"36","1","2","2","1","2","1","2","1","1","1","2","1","2","2","1","1","1","1","1","1","2","1","2"
"36","1","2","2","1","2","1","1","1","2","1","2","1","1","2","2","1","1","1","2","2","2","2","1"
"36","1","2","2","1","2","1","1","2","2","1","2","2","1","2","2","1","1","2","2","2","2","2","1"
"36","1","2","2","1","2","1","2","2","2","2","1","1","1","2","2","2","1","1","1","2","1","1","1"
"36","1","2","2","1","2","1","1","1","1","2","2","2","2","2","2","2","2","2","1","1","1","1","2"
"36","1","2","2","1","2","1","1","2","2","2","2","1","1","2","2","1","2","1","1","2","1","1","2"
"36","1","2","2","1","2","1","2","1","2","1","2","2","2","1","2","2","1","2","1","2","1","2","1"
"36","1","2","2","1","2","1","2","2","2","2","2","2","2","2","2","1","2","2","2","2","1","2","2"
"36","1","2","2","1","2","1","2","2","1","1","1","2","2","2","2","2","1","1","1","2","1","2","2"
"36","1","2","2","1","2","1","1","1","2","2","2","2","2","1","2","2","1","2","2","2","2","1","1"
"37","1","1","2","2","1","1","2","2","1","1","1","1","2","1","2","2","1","2","1","2","2","1","2"
"37","1","1","2","2","1","1","1","2","2","1","1","2","2","1","1","1","1","1","1","1","1","2","1"
"37","1","1","2","2","1","1","2","2","1","2","1","1","1","2","1","1","1","2","1","2","2","1","1"
"37","1","1","2","2","1","1","1","1","1","2","1","2","1","1","1","2","1","1","1","2","2","1","1"
"37","1","1","2","2","1","1","1","2","2","2","2","1","2","2","1","2","2","2","2","2","1","2","2"
"37","1","1","2","2","1","1","2","2","1","2","2","2","2","1","1","1","1","2","2","2","1","2","1"
"37","1","1","2","2","1","1","1","1","2","1","1","1","1","2","1","2","1","1","2","2","2","1","1"
"37","1","1","2","2","1","1","1","2","2","2","1","2","2","1","1","2","1","1","1","1","2","1","1"
"37","1","1","2","2","1","1","2","2","2","2","1","1","1","2","1","1","1","2","1","2","2","1","1"
"37","1","1","2","2","1","1","1","1","2","2","2","2","1","2","1","1","2","1","1","2","2","1","2"
"38","1","2","1","2","1","2","2","1","2","1","1","1","2","2","2","1","1","1","2","1","2","1","1"
"38","1","2","1","2","1","2","1","2","1","1","1","2","2","2","2","1","1","2","2","1","1","1","1"
"38","1","2","1","2","1","2","2","2","2","1","2","1","1","2","1","1","1","2","2","1","2","2","1"
"38","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","1","2","1","2","2","2","2","1"
"38","1","2","1","2","1","2","2","1","2","1","2","2","1","2","1","1","1","2","1","2","2","1","1"
"38","1","2","1","2","1","2","1","2","1","2","2","1","1","2","1","1","1","1","2","2","2","2","1"
"38","1","2","1","2","1","2","1","2","1","2","2","1","2","2","1","2","1","2","1","2","1","2","1"
"38","1","2","1","2","1","2","2","1","2","2","2","1","1","2","1","1","1","2","1","2","2","2","1"
"38","1","2","1","2","1","2","2","2","1","2","2","1","2","2","1","1","1","1","2","2","2","2","1"
"38","1","2","1","2","1","2","1","1","2","2","2","1","1","1","1","2","2","2","2","2","1","1","1"
"39","1","2","1","2","1","1","2","2","1","1","1","1","2","2","2","1","2","2","1","1","2","1","2"
"39","1","2","1","2","1","1","1","2","1","2","2","2","1","2","2","2","2","2","2","1","1","1","1"
"39","1","2","1","2","1","1","1","2","2","2","2","1","1","2","2","1","2","1","2","1","2","2","1"
"39","1","2","1","2","1","1","2","1","2","2","2","2","1","2","2","2","2","1","2","2","1","2","1"
"39","1","2","1","2","1","1","1","2","2","2","2","1","1","2","2","1","2","2","2","1","1","1","1"
"39","1","2","1","2","1","1","2","1","2","2","2","1","2","1","2","2","2","1","2","1","1","1","1"
"39","1","2","1","2","1","1","1","2","1","1","1","2","2","2","2","2","1","2","2","1","1","2","2"
"39","1","2","1","2","1","1","2","2","1","2","2","2","2","2","1","2","1","1","1","2","1","1","1"
"39","1","2","1","2","1","1","2","2","2","2","2","1","1","2","1","1","1","2","2","2","2","1","1"
"39","1","2","1","2","1","1","2","2","1","2","2","1","1","2","1","1","1","1","2","2","2","2","1"
"40","1","1","2","1","2","2","2","2","2","1","2","1","1","1","2","1","1","2","1","1","2","1","2"
"40","1","1","2","1","2","2","2","2","2","2","2","2","1","1","2","2","1","1","1","2","2","2","1"
"40","1","1","2","1","2","2","1","1","2","2","2","1","1","2","2","1","1","2","2","1","1","1","2"
"40","1","1","2","1","2","2","2","2","2","1","1","2","1","2","2","1","2","1","2","2","2","2","2"
"40","1","1","2","1","2","2","1","2","1","1","2","1","1","1","2","1","2","2","1","1","2","2","1"
"40","1","1","2","1","2","2","2","2","1","2","1","2","1","2","2","1","2","1","2","1","2","1","1"
"40","1","1","2","1","2","2","1","1","1","1","1","1","2","2","1","1","2","1","2","1","2","1","2"
"40","1","1","2","1","2","2","1","2","2","2","1","2","2","2","1","2","1","2","2","2","2","2","2"
"40","1","1","2","1","2","2","2","2","2","2","1","1","1","1","1","2","2","1","2","1","2","2","1"
"40","1","1","2","1","2","2","1","1","1","1","2","2","2","2","1","2","2","2","2","2","2","1","2"
"41","1","1","1","1","2","2","2","2","2","1","1","1","2","2","2","1","2","2","1","2","2","1","2"
"41","1","1","1","1","2","2","2","2","2","2","2","2","1","1","2","2","1","2","2","1","1","2","1"
"41","1","1","1","1","2","2","1","2","2","1","2","2","1","1","2","1","1","2","1","1","1","2","2"
"41","1","1","1","1","2","2","1","1","2","2","2","2","2","2","2","1","2","1","2","2","1","2","2"
"41","1","1","1","1","2","2","1","2","2","2","2","2","1","1","2","1","1","2","1","2","2","1","2"
"41","1","1","1","1","2","2","2","2","2","1","2","2","2","2","2","2","2","1","1","1","2","2","2"
"41","1","1","1","1","2","2","2","2","1","2","2","2","2","2","2","2","2","2","1","2","2","2","2"
"41","1","1","1","1","2","2","1","2","1","2","2","2","2","1","1","2","1","1","2","2","1","2","2"
"41","1","1","1","1","2","2","2","1","2","2","2","1","1","1","1","2","2","2","1","1","1","2","2"
"41","1","1","1","1","2","2","2","2","2","2","2","2","2","2","1","1","2","1","2","2","2","2","2"
"42","1","2","2","2","1","1","2","1","2","1","2","1","2","2","2","1","1","2","1","1","2","1","2"
"42","1","2","2","2","1","1","1","1","2","2","2","2","1","2","2","2","2","1","2","2","1","1","1"
"42","1","2","2","2","1","1","1","2","1","2","2","1","1","1","2","1","2","2","2","1","1","2","1"
"42","1","2","2","2","1","1","2","1","2","2","2","2","1","2","1","1","2","2","1","1","2","1","1"
"42","1","2","2","2","1","1","1","2","1","1","1","2","1","2","1","2","2","1","2","2","2","1","1"
"42","1","2","2","2","1","1","2","1","2","2","2","1","2","1","1","2","1","2","2","2","1","1","2"
"42","1","2","2","2","1","1","2","2","2","2","2","2","1","2","1","2","2","1","1","2","1","1","1"
"42","1","2","2","2","1","1","1","2","2","2","1","2","2","1","1","2","1","1","2","2","2","2","2"
"42","1","2","2","2","1","1","2","1","1","2","2","1","1","2","1","2","1","2","1","2","1","2","2"
"42","1","2","2","2","1","1","2","2","2","1","2","2","1","1","1","1","1","1","1","1","2","2","1"
"43","1","2","2","2","1","1","2","2","1","1","2","1","2","2","2","2","2","2","1","1","2","1","2"
"43","1","2","2","2","1","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","1","1"
"43","1","2","2","2","1","1","2","2","1","2","1","2","1","2","2","1","1","1","2","2","1","2","1"
"43","1","2","2","2","1","1","1","2","2","1","1","2","1","2","1","1","1","1","1","2","2","2","1"
"43","1","2","2","2","1","1","2","2","1","2","2","1","2","1","1","2","2","2","1","2","2","1","2"
"43","1","2","2","2","1","1","1","2","2","2","1","2","2","2","2","1","2","1","2","2","2","2","1"
"43","1","2","2","2","1","1","2","1","1","2","1","1","2","2","2","2","1","2","1","2","2","1","1"
"43","1","2","2","2","1","1","1","2","1","2","1","2","2","2","1","1","1","1","1","1","1","2","1"
"43","1","2","2","2","1","1","2","2","2","1","1","1","1","2","1","1","1","2","1","2","1","1","2"
"43","1","2","2","2","1","1","1","2","1","2","2","2","1","1","1","2","2","1","2","1","1","1","2"
"44","1","2","1","2","2","2","2","1","1","1","1","2","2","2","2","1","1","1","2","1","2","1","1"
"44","1","2","1","2","2","2","1","2","1","1","2","1","2","2","2","1","1","2","2","2","1","1","2"
"44","1","2","1","2","2","2","2","2","1","2","2","2","1","1","1","1","1","2","2","2","1","2","1"
"44","1","2","1","2","2","2","1","2","2","2","2","1","2","1","1","2","2","1","1","1","2","1","1"
"44","1","2","1","2","2","2","2","2","1","1","1","2","2","2","1","2","2","2","2","2","2","1","2"
"44","1","2","1","2","2","2","1","1","2","2","2","1","2","2","1","2","1","2","2","2","2","1","2"
"44","1","2","1","2","2","2","2","2","1","2","2","2","1","1","1","2","1","1","1","1","1","1","1"
"44","1","2","1","2","2","2","1","1","1","1","2","2","2","1","2","1","1","2","2","1","1","2","1"
"44","1","2","1","2","2","2","2","2","2","2","1","1","2","2","1","2","1","2","1","1","2","1","1"
"44","1","2","1","2","2","2","1","2","1","1","1","2","2","1","1","2","1","1","2","1","2","2","1"
"45","1","1","2","1","2","2","2","2","1","1","1","1","2","2","1","2","1","1","2","1","2","1","1"
"45","1","1","2","1","2","2","1","1","1","2","2","2","2","1","2","2","1","2","1","1","1","1","1"
"45","1","1","2","1","2","2","2","2","2","1","2","1","1","2","1","2","1","2","2","1","2","1","2"
"45","1","1","2","1","2","2","1","2","1","2","1","2","1","2","1","1","2","1","1","1","1","1","1"
"45","1","1","2","1","2","2","2","2","2","1","1","1","2","1","1","1","1","2","1","1","2","1","1"
"45","1","1","2","1","2","2","2","1","2","1","2","2","2","2","1","1","1","1","2","1","2","1","1"
"45","1","1","2","1","2","2","1","2","1","2","2","2","2","2","1","1","2","1","1","2","2","1","2"
"45","1","1","2","1","2","2","2","2","1","2","2","1","2","2","1","1","2","2","2","2","2","1","2"
"45","1","1","2","1","2","2","1","2","2","1","2","2","1","1","2","1","1","2","1","1","2","2","2"
"45","1","1","2","1","2","2","2","1","2","2","2","1","1","2","2","2","1","2","2","2","2","2","1"
"46","1","2","2","1","1","1","2","2","1","1","2","1","2","2","2","2","1","2","1","2","2","1","2"
"46","1","2","2","1","1","1","1","1","1","2","2","2","1","2","1","1","2","1","2","1","2","1","2"
"46","1","2","2","1","1","1","1","2","2","1","1","2","2","2","1","1","1","2","1","2","1","1","2"
"46","1","2","2","1","1","1","1","2","2","1","2","2","1","2","1","2","1","2","2","2","1","2","1"
"46","1","2","2","1","1","1","2","1","1","2","2","1","2","2","1","2","1","2","2","2","2","2","1"
"46","1","2","2","1","1","1","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","2"
"46","1","2","2","1","1","1","1","2","1","2","2","1","1","2","1","2","1","2","2","2","1","1","2"
"46","1","2","2","1","1","1","2","2","2","2","1","2","2","2","1","1","2","1","1","2","1","2","1"
"46","1","2","2","1","1","1","1","1","1","2","2","2","1","2","1","1","1","2","1","1","2","1","1"
"46","1","2","2","1","1","1","1","2","1","2","2","1","1","2","1","2","1","1","2","2","1","1","2"
"47","1","1","1","2","2","1","1","1","2","1","1","2","2","1","2","1","1","1","2","1","2","1","1"
"47","1","1","1","2","2","1","1","2","2","2","2","1","2","2","2","1","1","1","1","2","2","2","1"
"47","1","1","1","2","2","1","2","1","2","2","2","2","1","1","2","1","1","2","2","1","1","2","1"
"47","1","1","1","2","2","1","2","2","1","1","1","1","2","2","2","1","2","2","1","1","1","2","2"
"47","1","1","1","2","2","1","2","2","2","2","2","2","2","2","1","2","2","1","2","2","2","1","2"
"47","1","1","1","2","2","1","1","2","1","2","2","1","1","1","1","2","2","2","2","1","1","2","2"
"47","1","1","1","2","2","1","1","1","1","2","2","1","2","2","1","1","1","2","2","2","2","2","2"
"47","1","1","1","2","2","1","2","2","1","2","1","2","2","2","2","1","2","1","2","2","1","2","1"
"47","1","1","1","2","2","1","1","1","2","2","1","1","2","1","2","2","2","2","1","1","2","1","1"
"47","1","1","1","2","2","1","1","2","2","1","1","2","1","2","2","2","2","1","2","1","2","1","1"
"48","1","1","2","2","1","2","2","2","1","1","1","1","2","2","2","1","2","2","1","2","2","1","2"
"48","1","1","2","2","1","2","1","1","1","2","1","2","1","2","1","2","1","1","2","2","1","1","1"
"48","1","1","2","2","1","2","2","1","2","1","2","2","2","2","1","2","2","2","2","1","2","1","1"
"48","1","1","2","2","1","2","1","2","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1"
"48","1","1","2","2","1","2","2","2","1","1","2","2","2","2","1","1","1","2","1","1","2","1","2"
"48","1","1","2","2","1","2","1","2","1","2","2","1","2","2","2","1","1","1","2","1","2","1","1"
"48","1","1","2","2","1","2","2","1","1","1","2","2","2","2","1","1","2","2","2","2","2","2","1"
"48","1","1","2","2","1","2","1","2","2","2","2","2","1","2","1","2","2","1","1","2","2","2","2"
"48","1","1","2","2","1","2","2","2","1","2","2","1","1","2","1","2","2","1","1","2","1","2","2"
"48","1","1","2","2","1","2","1","2","1","2","2","1","2","1","1","1","1","1","1","2","2","1","1"
"49","1","2","1","1","2","1","2","2","1","1","2","1","2","2","2","2","2","1","2","1","2","1","1"
"49","1","2","1","1","2","1","2","1","2","2","1","2","2","2","1","1","1","1","2","2","2","1","2"
"49","1","2","1","1","2","1","1","2","1","2","1","1","1","2","1","1","1","1","2","2","1","2","2"
"49","1","2","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","2","1","2","1","1","2"
"49","1","2","1","1","2","1","1","2","1","2","2","2","2","1","2","1","1","2","1","1","1","2","1"
"49","1","2","1","1","2","1","2","2","2","2","2","1","1","1","1","1","1","2","1","1","1","2","1"
"49","1","2","1","1","2","1","2","1","1","2","2","2","2","1","1","2","1","1","2","1","2","1","2"
"49","1","2","1","1","2","1","1","2","2","1","1","1","1","2","2","1","1","2","2","2","1","1","2"
"49","1","2","1","1","2","1","1","2","2","1","2","2","1","2","2","1","1","1","2","1","2","1","1"
"49","1","2","1","1","2","1","2","1","2","1","1","2","2","2","2","1","2","2","2","2","2","2","1"
"50","1","2","1","2","2","1","2","2","1","1","2","1","2","2","2","1","1","1","2","2","2","1","2"
"50","1","2","1","2","2","1","1","2","2","2","1","2","2","2","2","2","2","2","1","1","2","1","2"
"50","1","2","1","2","2","1","2","1","2","1","2","1","1","2","2","1","2","1","1","2","1","2","2"
"50","1","2","1","2","2","1","1","2","1","2","2","2","1","2","2","2","1","2","2","2","2","1","2"
"50","1","2","1","2","2","1","2","2","2","2","1","1","1","1","1","1","2","2","2","2","1","1","1"
"50","1","2","1","2","2","1","1","2","1","1","2","2","1","2","1","1","2","1","1","2","1","2","2"
"50","1","2","1","2","2","1","2","1","1","2","1","2","2","1","1","2","1","2","1","2","1","1","2"
"50","1","2","1","2","2","1","1","2","2","2","1","1","2","2","1","2","1","2","2","2","2","2","1"
"50","1","2","1","2","2","1","2","2","1","1","2","2","2","2","1","2","2","1","1","2","2","2","1"
"50","1","2","1","2","2","1","1","2","1","2","2","1","1","2","1","1","1","2","1","2","2","1","2"
"51","1","1","2","2","2","1","2","1","1","1","2","1","2","2","2","1","1","1","2","2","2","1","2"
"51","1","1","2","2","2","1","1","2","1","1","2","2","2","2","1","1","2","1","2","2","1","1","2"
"51","1","1","2","2","2","1","2","1","1","2","1","1","1","2","1","1","2","2","1","2","1","2","1"
"51","1","1","2","2","2","1","1","2","2","2","1","2","2","2","1","1","2","1","1","2","2","2","1"
"51","1","1","2","2","2","1","1","1","1","2","2","1","1","1","1","1","1","1","1","1","2","1","2"
"51","1","1","2","2","2","1","2","2","2","1","2","1","2","2","1","2","1","2","2","2","1","2","1"
"51","1","1","2","2","2","1","2","1","2","2","2","1","1","2","1","2","1","1","1","2","2","2","2"
"51","1","1","2","2","2","1","1","2","2","2","2","2","2","1","1","1","1","1","1","2","1","1","1"
"51","1","1","2","2","2","1","2","2","1","1","1","2","1","2","1","1","2","2","2","2","2","2","1"
"51","1","1","2","2","2","1","1","1","2","1","1","1","2","1","1","2","1","1","1","1","2","2","1"
"52","1","1","2","1","2","2","2","1","1","1","1","1","2","2","2","2","1","2","2","2","2","1","2"
"52","1","1","2","1","2","2","1","2","2","2","2","2","2","1","1","2","1","1","2","2","1","2","2"
"52","1","1","2","1","2","2","1","2","2","2","1","2","2","2","1","2","2","2","1","2","1","1","1"
"52","1","1","2","1","2","2","1","2","2","2","2","1","2","1","1","1","2","1","2","1","2","2","1"
"52","1","1","2","1","2","2","2","1","2","1","2","1","1","2","1","2","1","2","1","1","2","1","1"
"52","1","1","2","1","2","2","1","2","1","2","2","2","1","1","1","2","1","1","2","2","2","1","1"
"52","1","1","2","1","2","2","2","2","1","1","2","1","2","1","1","2","2","2","1","1","1","1","1"
"52","1","1","2","1","2","2","2","1","2","1","2","2","2","2","1","2","1","2","1","2","2","2","2"
"52","1","1","2","1","2","2","1","2","2","1","2","1","1","2","1","1","2","1","1","2","1","1","2"
"52","1","1","2","1","2","2","1","1","2","2","1","2","2","2","1","1","2","1","2","2","2","2","2"
"53","1","2","2","2","2","1","2","2","2","1","2","1","2","2","2","2","2","1","2","2","2","1","1"
"53","1","2","2","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","2","1","2","1","2"
"53","1","2","2","2","2","1","2","2","1","2","1","1","1","2","1","1","1","1","2","2","2","1","2"
"53","1","2","2","2","2","1","1","2","1","2","2","2","2","1","1","1","1","1","1","2","1","1","1"
"53","1","2","2","2","2","1","2","2","1","1","2","2","2","2","1","1","2","2","1","2","2","2","2"
"53","1","2","2","2","2","1","1","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1"
"53","1","2","2","2","2","1","2","1","1","1","1","2","1","2","1","2","1","2","2","2","1","1","2"
"53","1","2","2","2","2","1","2","2","1","1","1","1","1","2","2","1","1","1","1","2","2","1","1"
"53","1","2","2","2","2","1","2","2","1","2","2","2","1","2","1","2","2","1","1","2","2","1","2"
"53","1","2","2","2","2","1","1","2","2","1","2","2","2","2","1","1","1","2","1","2","1","1","2"
"54","1","1","1","2","2","2","2","1","1","1","2","1","1","2","2","2","1","2","1","1","2","1","2"
"54","1","1","1","2","2","2","1","2","2","2","2","1","2","1","1","1","1","1","1","1","2","1","2"
"54","1","1","1","2","2","2","2","2","2","1","1","1","1","2","1","1","1","2","1","2","1","2","1"
"54","1","1","1","2","2","2","1","2","1","2","2","2","1","2","1","1","2","2","1","2","2","2","1"
"54","1","1","1","2","2","2","2","2","1","2","2","2","1","2","2","1","2","1","1","1","1","1","1"
"54","1","1","1","2","2","2","1","2","2","1","2","1","2","2","1","1","1","1","2","2","2","2","2"
"54","1","1","1","2","2","2","2","2","2","1","2","2","2","1","1","1","1","2","1","1","1","1","1"
"54","1","1","1","2","2","2","2","2","1","2","2","2","1","2","1","1","1","1","2","2","2","2","1"
"54","1","1","1","2","2","2","2","2","2","1","1","1","2","2","1","1","1","2","2","2","2","2","2"
"54","1","1","1","2","2","2","1","1","2","2","2","2","2","2","1","1","2","1","1","2","1","1","1"
"55","1","2","2","1","2","1","2","2","1","1","2","1","2","1","2","2","2","1","1","1","2","1","1"
"55","1","2","2","1","2","1","1","1","2","1","2","1","2","1","1","2","1","1","1","1","2","2","2"
"55","1","2","2","1","2","1","2","2","2","1","2","2","2","2","1","2","2","1","1","2","1","1","1"
"55","1","2","2","1","2","1","2","2","1","2","2","2","2","1","1","1","1","1","2","1","1","2","2"
"55","1","2","2","1","2","1","1","1","2","2","1","2","2","2","1","1","2","2","2","2","1","2","1"
"55","1","2","2","1","2","1","1","2","2","1","2","1","1","2","1","1","1","2","1","2","2","1","2"
"55","1","2","2","1","2","1","2","2","2","1","2","2","1","2","1","2","1","2","2","2","1","1","2"
"55","1","2","2","1","2","1","2","2","1","2","2","1","1","1","1","2","2","1","2","1","2","2","2"
"55","1","2","2","1","2","1","1","2","2","2","2","1","1","2","1","2","1","1","1","2","1","1","2"
"55","1","2","2","1","2","1","2","2","1","2","2","2","1","1","1","1","1","2","2","1","1","2","1"
"56","1","1","1","2","1","2","2","2","1","1","1","1","2","2","2","2","2","2","1","2","2","1","2"
"56","1","1","1","2","1","2","2","1","1","2","2","2","1","1","2","1","1","2","1","1","2","2","2"
"56","1","1","1","2","1","2","2","2","2","1","2","2","1","2","1","1","2","1","2","1","2","1","2"
"56","1","1","1","2","1","2","1","1","1","1","2","1","2","2","1","1","1","2","2","2","1","1","1"
